,Accident_severity
6592,Slight Injury
6593,Slight Injury
6594,Slight Injury
6595,Slight Injury
6596,Slight Injury
6597,Slight Injury
6598,Slight Injury
6599,Serious Injury
6600,Slight Injury
6601,Slight Injury
6602,Slight Injury
6603,Fatal injury
6604,Slight Injury
6605,Serious Injury
6606,Slight Injury
6607,Slight Injury
6608,Slight Injury
6609,Slight Injury
6610,Slight Injury
6611,Serious Injury
6612,Slight Injury
6613,Slight Injury
6614,Slight Injury
6615,Slight Injury
6616,Slight Injury
6617,Slight Injury
6618,Slight Injury
6619,Slight Injury
6620,Slight Injury
6621,Slight Injury
6622,Serious Injury
6623,Slight Injury
6624,Slight Injury
6625,Slight Injury
6626,Slight Injury
6627,Slight Injury
6628,Slight Injury
6629,Slight Injury
6630,Slight Injury
6631,Slight Injury
6632,Slight Injury
6633,Slight Injury
6634,Slight Injury
6635,Slight Injury
6636,Slight Injury
6637,Serious Injury
6638,Slight Injury
6639,Slight Injury
6640,Slight Injury
6641,Serious Injury
6642,Slight Injury
6643,Slight Injury
6644,Slight Injury
6645,Slight Injury
6646,Slight Injury
6647,Serious Injury
6648,Slight Injury
6649,Slight Injury
6650,Slight Injury
6651,Slight Injury
6652,Serious Injury
6653,Slight Injury
6654,Slight Injury
6655,Slight Injury
6656,Slight Injury
6657,Slight Injury
6658,Slight Injury
6659,Slight Injury
6660,Slight Injury
6661,Slight Injury
6662,Slight Injury
6663,Slight Injury
6664,Slight Injury
6665,Fatal injury
6666,Slight Injury
6667,Slight Injury
6668,Serious Injury
6669,Slight Injury
6670,Slight Injury
6671,Slight Injury
6672,Slight Injury
6673,Serious Injury
6674,Slight Injury
6675,Slight Injury
6676,Serious Injury
6677,Slight Injury
6678,Slight Injury
6679,Slight Injury
6680,Slight Injury
6681,Slight Injury
6682,Slight Injury
6683,Slight Injury
6684,Slight Injury
6685,Slight Injury
6686,Slight Injury
6687,Slight Injury
6688,Slight Injury
6689,Slight Injury
6690,Slight Injury
6691,Slight Injury
6692,Slight Injury
6693,Slight Injury
6694,Fatal injury
6695,Slight Injury
6696,Slight Injury
6697,Slight Injury
6698,Slight Injury
6699,Slight Injury
6700,Slight Injury
6701,Slight Injury
6702,Slight Injury
6703,Slight Injury
6704,Slight Injury
6705,Slight Injury
6706,Slight Injury
6707,Slight Injury
6708,Serious Injury
6709,Slight Injury
6710,Slight Injury
6711,Slight Injury
6712,Serious Injury
6713,Slight Injury
6714,Slight Injury
6715,Slight Injury
6716,Slight Injury
6717,Slight Injury
6718,Slight Injury
6719,Slight Injury
6720,Slight Injury
6721,Slight Injury
6722,Slight Injury
6723,Slight Injury
6724,Slight Injury
6725,Slight Injury
6726,Slight Injury
6727,Slight Injury
6728,Slight Injury
6729,Slight Injury
6730,Serious Injury
6731,Slight Injury
6732,Slight Injury
6733,Slight Injury
6734,Slight Injury
6735,Slight Injury
6736,Slight Injury
6737,Slight Injury
6738,Fatal injury
6739,Serious Injury
6740,Slight Injury
6741,Serious Injury
6742,Slight Injury
6743,Slight Injury
6744,Slight Injury
6745,Fatal injury
6746,Slight Injury
6747,Slight Injury
6748,Slight Injury
6749,Serious Injury
6750,Slight Injury
6751,Slight Injury
6752,Serious Injury
6753,Slight Injury
6754,Slight Injury
6755,Slight Injury
6756,Fatal injury
6757,Serious Injury
6758,Slight Injury
6759,Serious Injury
6760,Slight Injury
6761,Slight Injury
6762,Slight Injury
6763,Slight Injury
6764,Serious Injury
6765,Slight Injury
6766,Slight Injury
6767,Slight Injury
6768,Fatal injury
6769,Serious Injury
6770,Slight Injury
6771,Slight Injury
6772,Slight Injury
6773,Slight Injury
6774,Slight Injury
6775,Slight Injury
6776,Slight Injury
6777,Slight Injury
6778,Slight Injury
6779,Fatal injury
6780,Slight Injury
6781,Slight Injury
6782,Slight Injury
6783,Slight Injury
6784,Slight Injury
6785,Slight Injury
6786,Slight Injury
6787,Slight Injury
6788,Slight Injury
6789,Slight Injury
6790,Slight Injury
6791,Serious Injury
6792,Serious Injury
6793,Slight Injury
6794,Slight Injury
6795,Slight Injury
6796,Slight Injury
6797,Serious Injury
6798,Slight Injury
6799,Slight Injury
6800,Slight Injury
6801,Slight Injury
6802,Slight Injury
6803,Slight Injury
6804,Slight Injury
6805,Slight Injury
6806,Slight Injury
6807,Slight Injury
6808,Slight Injury
6809,Slight Injury
6810,Serious Injury
6811,Slight Injury
6812,Slight Injury
6813,Fatal injury
6814,Serious Injury
6815,Slight Injury
6816,Serious Injury
6817,Slight Injury
6818,Slight Injury
6819,Slight Injury
6820,Slight Injury
6821,Slight Injury
6822,Serious Injury
6823,Serious Injury
6824,Slight Injury
6825,Slight Injury
6826,Slight Injury
6827,Slight Injury
6828,Slight Injury
6829,Slight Injury
6830,Slight Injury
6831,Serious Injury
6832,Slight Injury
6833,Slight Injury
6834,Slight Injury
6835,Slight Injury
6836,Serious Injury
6837,Slight Injury
6838,Serious Injury
6839,Slight Injury
6840,Slight Injury
6841,Slight Injury
6842,Slight Injury
6843,Slight Injury
6844,Slight Injury
6845,Slight Injury
6846,Slight Injury
6847,Slight Injury
6848,Slight Injury
6849,Slight Injury
6850,Slight Injury
6851,Slight Injury
6852,Slight Injury
6853,Serious Injury
6854,Slight Injury
6855,Slight Injury
6856,Serious Injury
6857,Slight Injury
6858,Slight Injury
6859,Slight Injury
6860,Slight Injury
6861,Slight Injury
6862,Slight Injury
6863,Slight Injury
6864,Slight Injury
6865,Slight Injury
6866,Slight Injury
6867,Slight Injury
6868,Serious Injury
6869,Slight Injury
6870,Slight Injury
6871,Slight Injury
6872,Slight Injury
6873,Slight Injury
6874,Slight Injury
6875,Serious Injury
6876,Slight Injury
6877,Serious Injury
6878,Slight Injury
6879,Slight Injury
6880,Slight Injury
6881,Slight Injury
6882,Slight Injury
6883,Slight Injury
6884,Slight Injury
6885,Slight Injury
6886,Slight Injury
6887,Slight Injury
6888,Slight Injury
6889,Slight Injury
6890,Slight Injury
6891,Slight Injury
6892,Slight Injury
6893,Slight Injury
6894,Slight Injury
6895,Slight Injury
6896,Slight Injury
6897,Slight Injury
6898,Slight Injury
6899,Slight Injury
6900,Slight Injury
6901,Slight Injury
6902,Slight Injury
6903,Slight Injury
6904,Slight Injury
6905,Slight Injury
6906,Serious Injury
6907,Slight Injury
6908,Slight Injury
6909,Slight Injury
6910,Slight Injury
6911,Serious Injury
6912,Slight Injury
6913,Slight Injury
6914,Slight Injury
6915,Slight Injury
6916,Slight Injury
6917,Slight Injury
6918,Slight Injury
6919,Slight Injury
6920,Slight Injury
6921,Slight Injury
6922,Slight Injury
6923,Serious Injury
6924,Slight Injury
6925,Slight Injury
6926,Slight Injury
6927,Slight Injury
6928,Slight Injury
6929,Slight Injury
6930,Serious Injury
6931,Slight Injury
6932,Serious Injury
6933,Slight Injury
6934,Slight Injury
6935,Slight Injury
6936,Slight Injury
6937,Slight Injury
6938,Slight Injury
6939,Slight Injury
6940,Slight Injury
6941,Slight Injury
6942,Slight Injury
6943,Slight Injury
6944,Slight Injury
6945,Slight Injury
6946,Slight Injury
6947,Serious Injury
6948,Slight Injury
6949,Slight Injury
6950,Slight Injury
6951,Slight Injury
6952,Slight Injury
6953,Slight Injury
6954,Slight Injury
6955,Slight Injury
6956,Slight Injury
6957,Slight Injury
6958,Slight Injury
6959,Slight Injury
6960,Slight Injury
6961,Fatal injury
6962,Serious Injury
6963,Slight Injury
6964,Slight Injury
6965,Slight Injury
6966,Slight Injury
6967,Slight Injury
6968,Slight Injury
6969,Slight Injury
6970,Slight Injury
6971,Slight Injury
6972,Slight Injury
6973,Slight Injury
6974,Slight Injury
6975,Serious Injury
6976,Slight Injury
6977,Slight Injury
6978,Slight Injury
6979,Serious Injury
6980,Slight Injury
6981,Serious Injury
6982,Slight Injury
6983,Slight Injury
6984,Slight Injury
6985,Slight Injury
6986,Serious Injury
6987,Slight Injury
6988,Slight Injury
6989,Slight Injury
6990,Slight Injury
6991,Slight Injury
6992,Slight Injury
6993,Slight Injury
6994,Slight Injury
6995,Slight Injury
6996,Slight Injury
6997,Serious Injury
6998,Slight Injury
6999,Slight Injury
7000,Slight Injury
7001,Serious Injury
7002,Slight Injury
7003,Slight Injury
7004,Slight Injury
7005,Serious Injury
7006,Slight Injury
7007,Slight Injury
7008,Slight Injury
7009,Slight Injury
7010,Slight Injury
7011,Slight Injury
7012,Slight Injury
7013,Slight Injury
7014,Slight Injury
7015,Slight Injury
7016,Slight Injury
7017,Slight Injury
7018,Slight Injury
7019,Slight Injury
7020,Slight Injury
7021,Slight Injury
7022,Serious Injury
7023,Slight Injury
7024,Serious Injury
7025,Slight Injury
7026,Slight Injury
7027,Serious Injury
7028,Slight Injury
7029,Slight Injury
7030,Slight Injury
7031,Slight Injury
7032,Slight Injury
7033,Slight Injury
7034,Slight Injury
7035,Serious Injury
7036,Slight Injury
7037,Slight Injury
7038,Slight Injury
7039,Slight Injury
7040,Slight Injury
7041,Slight Injury
7042,Slight Injury
7043,Slight Injury
7044,Slight Injury
7045,Serious Injury
7046,Slight Injury
7047,Slight Injury
7048,Slight Injury
7049,Slight Injury
7050,Slight Injury
7051,Slight Injury
7052,Slight Injury
7053,Serious Injury
7054,Slight Injury
7055,Slight Injury
7056,Slight Injury
7057,Slight Injury
7058,Slight Injury
7059,Slight Injury
7060,Slight Injury
7061,Slight Injury
7062,Slight Injury
7063,Slight Injury
7064,Slight Injury
7065,Slight Injury
7066,Slight Injury
7067,Slight Injury
7068,Slight Injury
7069,Slight Injury
7070,Serious Injury
7071,Slight Injury
7072,Slight Injury
7073,Slight Injury
7074,Serious Injury
7075,Slight Injury
7076,Slight Injury
7077,Slight Injury
7078,Slight Injury
7079,Slight Injury
7080,Slight Injury
7081,Slight Injury
7082,Slight Injury
7083,Slight Injury
7084,Slight Injury
7085,Slight Injury
7086,Slight Injury
7087,Slight Injury
7088,Slight Injury
7089,Serious Injury
7090,Slight Injury
7091,Slight Injury
7092,Slight Injury
7093,Slight Injury
7094,Slight Injury
7095,Slight Injury
7096,Slight Injury
7097,Slight Injury
7098,Slight Injury
7099,Slight Injury
7100,Slight Injury
7101,Slight Injury
7102,Slight Injury
7103,Slight Injury
7104,Slight Injury
7105,Slight Injury
7106,Slight Injury
7107,Slight Injury
7108,Slight Injury
7109,Slight Injury
7110,Serious Injury
7111,Slight Injury
7112,Slight Injury
7113,Slight Injury
7114,Slight Injury
7115,Slight Injury
7116,Slight Injury
7117,Serious Injury
7118,Slight Injury
7119,Slight Injury
7120,Slight Injury
7121,Slight Injury
7122,Slight Injury
7123,Slight Injury
7124,Slight Injury
7125,Slight Injury
7126,Slight Injury
7127,Slight Injury
7128,Slight Injury
7129,Slight Injury
7130,Slight Injury
7131,Slight Injury
7132,Slight Injury
7133,Slight Injury
7134,Slight Injury
7135,Slight Injury
7136,Slight Injury
7137,Slight Injury
7138,Slight Injury
7139,Slight Injury
7140,Slight Injury
7141,Slight Injury
7142,Slight Injury
7143,Slight Injury
7144,Slight Injury
7145,Slight Injury
7146,Slight Injury
7147,Slight Injury
7148,Slight Injury
7149,Slight Injury
7150,Slight Injury
7151,Serious Injury
7152,Slight Injury
7153,Slight Injury
7154,Slight Injury
7155,Serious Injury
7156,Slight Injury
7157,Slight Injury
7158,Slight Injury
7159,Slight Injury
7160,Slight Injury
7161,Slight Injury
7162,Slight Injury
7163,Slight Injury
7164,Slight Injury
7165,Slight Injury
7166,Serious Injury
7167,Serious Injury
7168,Slight Injury
7169,Slight Injury
7170,Slight Injury
7171,Slight Injury
7172,Slight Injury
7173,Slight Injury
7174,Slight Injury
7175,Slight Injury
7176,Slight Injury
7177,Slight Injury
7178,Slight Injury
7179,Slight Injury
7180,Serious Injury
7181,Fatal injury
7182,Slight Injury
7183,Slight Injury
7184,Slight Injury
7185,Slight Injury
7186,Slight Injury
7187,Slight Injury
7188,Slight Injury
7189,Slight Injury
7190,Slight Injury
7191,Slight Injury
7192,Slight Injury
7193,Serious Injury
7194,Slight Injury
7195,Serious Injury
7196,Fatal injury
7197,Slight Injury
7198,Slight Injury
7199,Slight Injury
7200,Slight Injury
7201,Serious Injury
7202,Slight Injury
7203,Slight Injury
7204,Slight Injury
7205,Slight Injury
7206,Slight Injury
7207,Slight Injury
7208,Slight Injury
7209,Slight Injury
7210,Slight Injury
7211,Slight Injury
7212,Serious Injury
7213,Slight Injury
7214,Slight Injury
7215,Slight Injury
7216,Slight Injury
7217,Serious Injury
7218,Slight Injury
7219,Slight Injury
7220,Slight Injury
7221,Slight Injury
7222,Slight Injury
7223,Slight Injury
7224,Slight Injury
7225,Slight Injury
7226,Slight Injury
7227,Slight Injury
7228,Slight Injury
7229,Slight Injury
7230,Slight Injury
7231,Slight Injury
7232,Slight Injury
7233,Slight Injury
7234,Slight Injury
7235,Serious Injury
7236,Slight Injury
7237,Serious Injury
7238,Slight Injury
7239,Slight Injury
7240,Slight Injury
7241,Slight Injury
7242,Slight Injury
7243,Slight Injury
7244,Slight Injury
7245,Slight Injury
7246,Serious Injury
7247,Slight Injury
7248,Slight Injury
7249,Serious Injury
7250,Slight Injury
7251,Slight Injury
7252,Slight Injury
7253,Slight Injury
7254,Serious Injury
7255,Serious Injury
7256,Slight Injury
7257,Slight Injury
7258,Slight Injury
7259,Slight Injury
7260,Slight Injury
7261,Slight Injury
7262,Slight Injury
7263,Slight Injury
7264,Serious Injury
7265,Serious Injury
7266,Slight Injury
7267,Slight Injury
7268,Slight Injury
7269,Slight Injury
7270,Slight Injury
7271,Slight Injury
7272,Slight Injury
7273,Serious Injury
7274,Serious Injury
7275,Serious Injury
7276,Slight Injury
7277,Slight Injury
7278,Slight Injury
7279,Slight Injury
7280,Slight Injury
7281,Slight Injury
7282,Serious Injury
7283,Slight Injury
7284,Serious Injury
7285,Slight Injury
7286,Slight Injury
7287,Serious Injury
7288,Slight Injury
7289,Slight Injury
7290,Serious Injury
7291,Slight Injury
7292,Slight Injury
7293,Slight Injury
7294,Slight Injury
7295,Slight Injury
7296,Slight Injury
7297,Slight Injury
7298,Slight Injury
7299,Slight Injury
7300,Serious Injury
7301,Slight Injury
7302,Slight Injury
7303,Slight Injury
7304,Slight Injury
7305,Serious Injury
7306,Slight Injury
7307,Slight Injury
7308,Serious Injury
7309,Serious Injury
7310,Serious Injury
7311,Slight Injury
7312,Slight Injury
7313,Serious Injury
7314,Slight Injury
7315,Slight Injury
7316,Serious Injury
7317,Serious Injury
7318,Slight Injury
7319,Slight Injury
7320,Slight Injury
7321,Serious Injury
7322,Slight Injury
7323,Slight Injury
7324,Serious Injury
7325,Slight Injury
7326,Serious Injury
7327,Serious Injury
7328,Slight Injury
7329,Slight Injury
7330,Slight Injury
7331,Serious Injury
7332,Slight Injury
7333,Slight Injury
7334,Slight Injury
7335,Slight Injury
7336,Slight Injury
7337,Slight Injury
7338,Serious Injury
7339,Slight Injury
7340,Slight Injury
7341,Slight Injury
7342,Slight Injury
7343,Slight Injury
7344,Slight Injury
7345,Slight Injury
7346,Slight Injury
7347,Slight Injury
7348,Slight Injury
7349,Slight Injury
7350,Serious Injury
7351,Slight Injury
7352,Slight Injury
7353,Serious Injury
7354,Slight Injury
7355,Slight Injury
7356,Serious Injury
7357,Slight Injury
7358,Serious Injury
7359,Slight Injury
7360,Slight Injury
7361,Slight Injury
7362,Slight Injury
7363,Slight Injury
7364,Slight Injury
7365,Slight Injury
7366,Slight Injury
7367,Slight Injury
7368,Slight Injury
7369,Slight Injury
7370,Slight Injury
7371,Slight Injury
7372,Slight Injury
7373,Slight Injury
7374,Slight Injury
7375,Slight Injury
7376,Slight Injury
7377,Slight Injury
7378,Serious Injury
7379,Slight Injury
7380,Slight Injury
7381,Slight Injury
7382,Slight Injury
7383,Slight Injury
7384,Slight Injury
7385,Slight Injury
7386,Slight Injury
7387,Serious Injury
7388,Slight Injury
7389,Slight Injury
7390,Slight Injury
7391,Slight Injury
7392,Slight Injury
7393,Slight Injury
7394,Slight Injury
7395,Slight Injury
7396,Serious Injury
7397,Slight Injury
7398,Slight Injury
7399,Slight Injury
7400,Slight Injury
7401,Serious Injury
7402,Slight Injury
7403,Slight Injury
7404,Slight Injury
7405,Slight Injury
7406,Serious Injury
7407,Slight Injury
7408,Serious Injury
7409,Slight Injury
7410,Slight Injury
7411,Slight Injury
7412,Slight Injury
7413,Slight Injury
7414,Slight Injury
7415,Slight Injury
7416,Slight Injury
7417,Serious Injury
7418,Slight Injury
7419,Slight Injury
7420,Slight Injury
7421,Slight Injury
7422,Slight Injury
7423,Slight Injury
7424,Slight Injury
7425,Slight Injury
7426,Slight Injury
7427,Slight Injury
7428,Slight Injury
7429,Serious Injury
7430,Slight Injury
7431,Serious Injury
7432,Slight Injury
7433,Slight Injury
7434,Slight Injury
7435,Slight Injury
7436,Slight Injury
7437,Serious Injury
7438,Slight Injury
7439,Slight Injury
7440,Slight Injury
7441,Slight Injury
7442,Slight Injury
7443,Serious Injury
7444,Serious Injury
7445,Slight Injury
7446,Slight Injury
7447,Slight Injury
7448,Slight Injury
7449,Slight Injury
7450,Slight Injury
7451,Slight Injury
7452,Slight Injury
7453,Serious Injury
7454,Slight Injury
7455,Slight Injury
7456,Slight Injury
7457,Serious Injury
7458,Slight Injury
7459,Slight Injury
7460,Slight Injury
7461,Serious Injury
7462,Slight Injury
7463,Slight Injury
7464,Slight Injury
7465,Slight Injury
7466,Slight Injury
7467,Slight Injury
7468,Slight Injury
7469,Slight Injury
7470,Slight Injury
7471,Slight Injury
7472,Serious Injury
7473,Slight Injury
7474,Fatal injury
7475,Slight Injury
7476,Slight Injury
7477,Slight Injury
7478,Slight Injury
7479,Slight Injury
7480,Slight Injury
7481,Slight Injury
7482,Slight Injury
7483,Slight Injury
7484,Slight Injury
7485,Slight Injury
7486,Slight Injury
7487,Slight Injury
7488,Slight Injury
7489,Slight Injury
7490,Slight Injury
7491,Slight Injury
7492,Slight Injury
7493,Slight Injury
7494,Slight Injury
7495,Slight Injury
7496,Slight Injury
7497,Slight Injury
7498,Slight Injury
7499,Slight Injury
7500,Slight Injury
7501,Serious Injury
7502,Slight Injury
7503,Slight Injury
7504,Slight Injury
7505,Slight Injury
7506,Slight Injury
7507,Serious Injury
7508,Slight Injury
7509,Slight Injury
7510,Slight Injury
7511,Slight Injury
7512,Slight Injury
7513,Slight Injury
7514,Slight Injury
7515,Slight Injury
7516,Slight Injury
7517,Slight Injury
7518,Slight Injury
7519,Serious Injury
7520,Slight Injury
7521,Slight Injury
7522,Slight Injury
7523,Slight Injury
7524,Serious Injury
7525,Slight Injury
7526,Slight Injury
7527,Slight Injury
7528,Serious Injury
7529,Slight Injury
7530,Slight Injury
7531,Slight Injury
7532,Slight Injury
7533,Slight Injury
7534,Slight Injury
7535,Slight Injury
7536,Slight Injury
7537,Slight Injury
7538,Slight Injury
7539,Slight Injury
7540,Slight Injury
7541,Slight Injury
7542,Slight Injury
7543,Slight Injury
7544,Slight Injury
7545,Serious Injury
7546,Slight Injury
